# Created by Octave 4.2.2, Tue Nov 12 21:02:55 2019 CET <oem@lucamachine>
# name: coord
# type: matrix
# rows: 10201
# columns: 2
 1816 1868 1867 4432 8747 8748
 1816 1817 1868 8749 8748 4382
 1817 1869 1868 4433 8749 8750
 1817 1818 1869 8751 8750 4383
 1818 1870 1869 4434 8751 8752
 1818 1819 1870 8753 8752 4384
 1819 1871 1870 4435 8753 8754
 1819 1820 1871 8755 8754 4385
 1820 1872 1871 4436 8755 8756
 1820 1821 1872 8757 8756 4386
 1821 1873 1872 4437 8757 8758
 1821 1822 1873 8759 8758 4387
 1822 1874 1873 4438 8759 8760
 1822 1823 1874 8761 8760 4388
 1823 1875 1874 4439 8761 8762
 1823 1824 1875 8763 8762 4389
 1824 1876 1875 4440 8763 8764
 1824 1825 1876 8765 8764 4390
 1825 1877 1876 4441 8765 8766
 1825 1826 1877 8767 8766 4391
 1826 1878 1877 4442 8767 8768
 1826 1827 1878 8769 8768 4392
 1827 1879 1878 4443 8769 8770
 1827 1828 1879 8771 8770 4393
 1828 1880 1879 4444 8771 8772
 1828 1829 1880 8773 8772 4394
 1829 1881 1880 4445 8773 8774
 1829 1830 1881 8775 8774 4395
 1830 1882 1881 4446 8775 8776
 1830 1831 1882 8777 8776 4396
 1831 1883 1882 4447 8777 8778
 1831 1832 1883 8779 8778 4397
 1832 1884 1883 4448 8779 8780
 1832 1833 1884 8781 8780 4398
 1833 1885 1884 4449 8781 8782
 1833 1834 1885 8783 8782 4399
 1834 1886 1885 4450 8783 8784
 1834 1835 1886 8785 8784 4400
 1835 1887 1886 4451 8785 8786
 1835 1836 1887 8787 8786 4401
 1837 1889 1888 4452 8788 8789
 1837 1838 1889 8790 8789 4402
 1838 1890 1889 4453 8790 8791
 1838 1839 1890 8792 8791 4403
 1839 1891 1890 4454 8792 8793
 1839 1840 1891 8794 8793 4404
 1840 1892 1891 4455 8794 8795
 1840 1841 1892 8796 8795 4405
 1841 1893 1892 4456 8796 8797
 1841 1842 1893 8798 8797 4406
 1842 1894 1893 4457 8798 8799
 1842 1843 1894 8800 8799 4407
 1843 1895 1894 4458 8800 8801
 1843 1844 1895 8802 8801 4408
 1844 1896 1895 4459 8802 8803
 1844 1845 1896 8804 8803 4409
 1845 1897 1896 4460 8804 8805
 1845 1846 1897 8806 8805 4410
 1846 1898 1897 4461 8806 8807
 1846 1847 1898 8808 8807 4411
 1847 1899 1898 4462 8808 8809
 1847 1848 1899 8810 8809 4412
 1848 1900 1899 4463 8810 8811
 1848 1849 1900 8812 8811 4413
 1849 1901 1900 4464 8812 8813
 1849 1850 1901 8814 8813 4414
 1850 1902 1901 4465 8814 8815
 1850 1851 1902 8816 8815 4415
 1851 1903 1902 4466 8816 8817
 1851 1852 1903 8818 8817 4416
 1852 1904 1903 4467 8818 8819
 1852 1853 1904 8820 8819 4417
 1853 1905 1904 4468 8820 8821
 1853 1854 1905 8822 8821 4418
 1854 1906 1905 4469 8822 8823
 1854 1855 1906 8824 8823 4419
 1855 1907 1906 4470 8824 8825
 1855 1856 1907 8826 8825 4420
 1856 1908 1907 4471 8826 8827
 1856 1857 1908 8828 8827 4421
 1857 1909 1908 4472 8828 8829
 1857 1858 1909 8830 8829 4422
 1858 1910 1909 4473 8830 8831
 1858 1859 1910 8832 8831 4423
 1859 1911 1910 4474 8832 8833
 1859 1860 1911 8834 8833 4424
 1860 1912 1911 4475 8834 8835
 1860 1861 1912 8836 8835 4425
 1861 1913 1912 4476 8836 8837
 1861 1862 1913 8838 8837 4426
 1862 1914 1913 4477 8838 8839
 1862 1863 1914 8840 8839 4427
 1863 1915 1914 4478 8840 8841
 1863 1864 1915 8842 8841 4428
 1864 1916 1915 4479 8842 8843
 1864 1865 1916 8844 8843 4429
 1865 1917 1916 4480 8844 8845
 1865 1866 1917 8846 8845 4430
 1866 1918 1917 4481 8846 8847
 1866 1867 1918 8848 8847 4431
 1867 1919 1918 4482 8848 8849
 1867 1868 1919 8850 8849 4432
 1868 1920 1919 4483 8850 8851
 1868 1869 1920 8852 8851 4433
 1869 1921 1920 4484 8852 8853
 1869 1870 1921 8854 8853 4434
 1870 1922 1921 4485 8854 8855
 1870 1871 1922 8856 8855 4435
 1871 1923 1922 4486 8856 8857
 1871 1872 1923 8858 8857 4436
 1872 1924 1923 4487 8858 8859
 1872 1873 1924 8860 8859 4437
 1873 1925 1924 4488 8860 8861
 1873 1874 1925 8862 8861 4438
 1874 1926 1925 4489 8862 8863
 1874 1875 1926 8864 8863 4439
 1875 1927 1926 4490 8864 8865
 1875 1876 1927 8866 8865 4440
 1876 1928 1927 4491 8866 8867
 1876 1877 1928 8868 8867 4441
 1877 1929 1928 4492 8868 8869
 1877 1878 1929 8870 8869 4442
 1878 1930 1929 4493 8870 8871
 1878 1879 1930 8872 8871 4443
 1879 1931 1930 4494 8872 8873
 1879 1880 1931 8874 8873 4444
 1880 1932 1931 4495 8874 8875
 1880 1881 1932 8876 8875 4445
 1881 1933 1932 4496 8876 8877
 1881 1882 1933 8878 8877 4446
 1882 1934 1933 4497 8878 8879
 1882 1883 1934 8880 8879 4447
 1883 1935 1934 4498 8880 8881
 1883 1884 1935 8882 8881 4448
 1884 1936 1935 4499 8882 8883
 1884 1885 1936 8884 8883 4449
 1885 1937 1936 4500 8884 8885
 1885 1886 1937 8886 8885 4450
 1886 1938 1937 4501 8886 8887
 1886 1887 1938 8888 8887 4451
 1888 1940 1939 4502 8889 8890
 1888 1889 1940 8891 8890 4452
 1889 1941 1940 4503 8891 8892
 1889 1890 1941 8893 8892 4453
 1890 1942 1941 4504 8893 8894
 1890 1891 1942 8895 8894 4454
 1891 1943 1942 4505 8895 8896
 1891 1892 1943 8897 8896 4455
 1892 1944 1943 4506 8897 8898
 1892 1893 1944 8899 8898 4456
 1893 1945 1944 4507 8899 8900
 1893 1894 1945 8901 8900 4457
 1894 1946 1945 4508 8901 8902
 1894 1895 1946 8903 8902 4458
 1895 1947 1946 4509 8903 8904
 1895 1896 1947 8905 8904 4459
 1896 1948 1947 4510 8905 8906
 1896 1897 1948 8907 8906 4460
 1897 1949 1948 4511 8907 8908
 1897 1898 1949 8909 8908 4461
 1898 1950 1949 4512 8909 8910
 1898 1899 1950 8911 8910 4462
 1899 1951 1950 4513 8911 8912
 1899 1900 1951 8913 8912 4463
 1900 1952 1951 4514 8913 8914
 1900 1901 1952 8915 8914 4464
 1901 1953 1952 4515 8915 8916
 1901 1902 1953 8917 8916 4465
 1902 1954 1953 4516 8917 8918
 1902 1903 1954 8919 8918 4466
 1903 1955 1954 4517 8919 8920
 1903 1904 1955 8921 8920 4467
 1904 1956 1955 4518 8921 8922
 1904 1905 1956 8923 8922 4468
 1905 1957 1956 4519 8923 8924
 1905 1906 1957 8925 8924 4469
 1906 1958 1957 4520 8925 8926
 1906 1907 1958 8927 8926 4470
 1907 1959 1958 4521 8927 8928
 1907 1908 1959 8929 8928 4471
 1908 1960 1959 4522 8929 8930
 1908 1909 1960 8931 8930 4472
 1909 1961 1960 4523 8931 8932
 1909 1910 1961 8933 8932 4473
 1910 1962 1961 4524 8933 8934
 1910 1911 1962 8935 8934 4474
 1911 1963 1962 4525 8935 8936
 1911 1912 1963 8937 8936 4475
 1912 1964 1963 4526 8937 8938
 1912 1913 1964 8939 8938 4476
 1913 1965 1964 4527 8939 8940
 1913 1914 1965 8941 8940 4477
 1914 1966 1965 4528 8941 8942
 1914 1915 1966 8943 8942 4478
 1915 1967 1966 4529 8943 8944
 1915 1916 1967 8945 8944 4479
 1916 1968 1967 4530 8945 8946
 1916 1917 1968 8947 8946 4480
 1917 1969 1968 4531 8947 8948
 1917 1918 1969 8949 8948 4481
 1918 1970 1969 4532 8949 8950
 1918 1919 1970 8951 8950 4482
 1919 1971 1970 4533 8951 8952
 1919 1920 1971 8953 8952 4483
 1920 1972 1971 4534 8953 8954
 1920 1921 1972 8955 8954 4484
 1921 1973 1972 4535 8955 8956
 1921 1922 1973 8957 8956 4485
 1922 1974 1973 4536 8957 8958
 1922 1923 1974 8959 8958 4486
 1923 1975 1974 4537 8959 8960
 1923 1924 1975 8961 8960 4487
 1924 1976 1975 4538 8961 8962
 1924 1925 1976 8963 8962 4488
 1925 1977 1976 4539 8963 8964
 1925 1926 1977 8965 8964 4489
 1926 1978 1977 4540 8965 8966
 1926 1927 1978 8967 8966 4490
 1927 1979 1978 4541 8967 8968
 1927 1928 1979 8969 8968 4491
 1928 1980 1979 4542 8969 8970
 1928 1929 1980 8971 8970 4492
 1929 1981 1980 4543 8971 8972
 1929 1930 1981 8973 8972 4493
 1930 1982 1981 4544 8973 8974
 1930 1931 1982 8975 8974 4494
 1931 1983 1982 4545 8975 8976
 1931 1932 1983 8977 8976 4495
 1932 1984 1983 4546 8977 8978
 1932 1933 1984 8979 8978 4496
 1933 1985 1984 4547 8979 8980
 1933 1934 1985 8981 8980 4497
 1934 1986 1985 4548 8981 8982
 1934 1935 1986 8983 8982 4498
 1935 1987 1986 4549 8983 8984
 1935 1936 1987 8985 8984 4499
 1936 1988 1987 4550 8985 8986
 1936 1937 1988 8987 8986 4500
 1937 1989 1988 4551 8987 8988
 1937 1938 1989 8989 8988 4501
 1939 1991 1990 4552 8990 8991
 1939 1940 1991 8992 8991 4502
 1940 1992 1991 4553 8992 8993
 1940 1941 1992 8994 8993 4503
 1941 1993 1992 4554 8994 8995
 1941 1942 1993 8996 8995 4504
 1942 1994 1993 4555 8996 8997
 1942 1943 1994 8998 8997 4505
 1943 1995 1994 4556 8998 8999
 1943 1944 1995 9000 8999 4506
 1944 1996 1995 4557 9000 9001
 1944 1945 1996 9002 9001 4507
 1945 1997 1996 4558 9002 9003
 1945 1946 1997 9004 9003 4508
 1946 1998 1997 4559 9004 9005
 1946 1947 1998 9006 9005 4509
 1947 1999 1998 4560 9006 9007
 1947 1948 1999 9008 9007 4510
 1948 2000 1999 4561 9008 9009
 1948 1949 2000 9010 9009 4511
 1949 2001 2000 4562 9010 9011
 1949 1950 2001 9012 9011 4512
 1950 2002 2001 4563 9012 9013
 1950 1951 2002 9014 9013 4513
 1951 2003 2002 4564 9014 9015
 1951 1952 2003 9016 9015 4514
 1952 2004 2003 4565 9016 9017
 1952 1953 2004 9018 9017 4515
 1953 2005 2004 4566 9018 9019
 1953 1954 2005 9020 9019 4516
 1954 2006 2005 4567 9020 9021
 1954 1955 2006 9022 9021 4517
 1955 2007 2006 4568 9022 9023
 1955 1956 2007 9024 9023 4518
 1956 2008 2007 4569 9024 9025
 1956 1957 2008 9026 9025 4519
 1957 2009 2008 4570 9026 9027
 1957 1958 2009 9028 9027 4520
 1958 2010 2009 4571 9028 9029
 1958 1959 2010 9030 9029 4521
 1959 2011 2010 4572 9030 9031
 1959 1960 2011 9032 9031 4522
 1960 2012 2011 4573 9032 9033
 1960 1961 2012 9034 9033 4523
 1961 2013 2012 4574 9034 9035
 1961 1962 2013 9036 9035 4524
 1962 2014 2013 4575 9036 9037
 1962 1963 2014 9038 9037 4525
 1963 2015 2014 4576 9038 9039
 1963 1964 2015 9040 9039 4526
 1964 2016 2015 4577 9040 9041
 1964 1965 2016 9042 9041 4527
 1965 2017 2016 4578 9042 9043
 1965 1966 2017 9044 9043 4528
 1966 2018 2017 4579 9044 9045
 1966 1967 2018 9046 9045 4529
 1967 2019 2018 4580 9046 9047
 1967 1968 2019 9048 9047 4530
 1968 2020 2019 4581 9048 9049
 1968 1969 2020 9050 9049 4531
 1969 2021 2020 4582 9050 9051
 1969 1970 2021 9052 9051 4532
 1970 2022 2021 4583 9052 9053
 1970 1971 2022 9054 9053 4533
 1971 2023 2022 4584 9054 9055
 1971 1972 2023 9056 9055 4534
 1972 2024 2023 4585 9056 9057
 1972 1973 2024 9058 9057 4535
 1973 2025 2024 4586 9058 9059
 1973 1974 2025 9060 9059 4536
 1974 2026 2025 4587 9060 9061
 1974 1975 2026 9062 9061 4537
 1975 2027 2026 4588 9062 9063
 1975 1976 2027 9064 9063 4538
 1976 2028 2027 4589 9064 9065
 1976 1977 2028 9066 9065 4539
 1977 2029 2028 4590 9066 9067
 1977 1978 2029 9068 9067 4540
 1978 2030 2029 4591 9068 9069
 1978 1979 2030 9070 9069 4541
 1979 2031 2030 4592 9070 9071
 1979 1980 2031 9072 9071 4542
 1980 2032 2031 4593 9072 9073
 1980 1981 2032 9074 9073 4543
 1981 2033 2032 4594 9074 9075
 1981 1982 2033 9076 9075 4544
 1982 2034 2033 4595 9076 9077
 1982 1983 2034 9078 9077 4545
 1983 2035 2034 4596 9078 9079
 1983 1984 2035 9080 9079 4546
 1984 2036 2035 4597 9080 9081
 1984 1985 2036 9082 9081 4547
 1985 2037 2036 4598 9082 9083
 1985 1986 2037 9084 9083 4548
 1986 2038 2037 4599 9084 9085
 1986 1987 2038 9086 9085 4549
 1987 2039 2038 4600 9086 9087
 1987 1988 2039 9088 9087 4550
 1988 2040 2039 4601 9088 9089
 1988 1989 2040 9090 9089 4551
 1990 2042 2041 4602 9091 9092
 1990 1991 2042 9093 9092 4552
 1991 2043 2042 4603 9093 9094
 1991 1992 2043 9095 9094 4553
 1992 2044 2043 4604 9095 9096
 1992 1993 2044 9097 9096 4554
 1993 2045 2044 4605 9097 9098
 1993 1994 2045 9099 9098 4555
 1994 2046 2045 4606 9099 9100
 1994 1995 2046 9101 9100 4556
 1995 2047 2046 4607 9101 9102
 1995 1996 2047 9103 9102 4557
 1996 2048 2047 4608 9103 9104
 1996 1997 2048 9105 9104 4558
 1997 2049 2048 4609 9105 9106
 1997 1998 2049 9107 9106 4559
 1998 2050 2049 4610 9107 9108
 1998 1999 2050 9109 9108 4560
 1999 2051 2050 4611 9109 9110
 1999 2000 2051 9111 9110 4561
 2000 2052 2051 4612 9111 9112
 2000 2001 2052 9113 9112 4562
 2001 2053 2052 4613 9113 9114
 2001 2002 2053 9115 9114 4563
 2002 2054 2053 4614 9115 9116
 2002 2003 2054 9117 9116 4564
 2003 2055 2054 4615 9117 9118
 2003 2004 2055 9119 9118 4565
 2004 2056 2055 4616 9119 9120
 2004 2005 2056 9121 9120 4566
 2005 2057 2056 4617 9121 9122
 2005 2006 2057 9123 9122 4567
 2006 2058 2057 4618 9123 9124
 2006 2007 2058 9125 9124 4568
 2007 2059 2058 4619 9125 9126
 2007 2008 2059 9127 9126 4569
 2008 2060 2059 4620 9127 9128
 2008 2009 2060 9129 9128 4570
 2009 2061 2060 4621 9129 9130
 2009 2010 2061 9131 9130 4571
 2010 2062 2061 4622 9131 9132
 2010 2011 2062 9133 9132 4572
 2011 2063 2062 4623 9133 9134
 2011 2012 2063 9135 9134 4573
 2012 2064 2063 4624 9135 9136
 2012 2013 2064 9137 9136 4574
 2013 2065 2064 4625 9137 9138
 2013 2014 2065 9139 9138 4575
 2014 2066 2065 4626 9139 9140
 2014 2015 2066 9141 9140 4576
 2015 2067 2066 4627 9141 9142
 2015 2016 2067 9143 9142 4577
 2016 2068 2067 4628 9143 9144
 2016 2017 2068 9145 9144 4578
 2017 2069 2068 4629 9145 9146
 2017 2018 2069 9147 9146 4579
 2018 2070 2069 4630 9147 9148
 2018 2019 2070 9149 9148 4580
 2019 2071 2070 4631 9149 9150
 2019 2020 2071 9151 9150 4581
 2020 2072 2071 4632 9151 9152
 2020 2021 2072 9153 9152 4582
 2021 2073 2072 4633 9153 9154
 2021 2022 2073 9155 9154 4583
 2022 2074 2073 4634 9155 9156
 2022 2023 2074 9157 9156 4584
 2023 2075 2074 4635 9157 9158
 2023 2024 2075 9159 9158 4585
 2024 2076 2075 4636 9159 9160
 2024 2025 2076 9161 9160 4586
 2025 2077 2076 4637 9161 9162
 2025 2026 2077 9163 9162 4587
 2026 2078 2077 4638 9163 9164
 2026 2027 2078 9165 9164 4588
 2027 2079 2078 4639 9165 9166
 2027 2028 2079 9167 9166 4589
 2028 2080 2079 4640 9167 9168
 2028 2029 2080 9169 9168 4590
 2029 2081 2080 4641 9169 9170
 2029 2030 2081 9171 9170 4591
 2030 2082 2081 4642 9171 9172
 2030 2031 2082 9173 9172 4592
 2031 2083 2082 4643 9173 9174
 2031 2032 2083 9175 9174 4593
 2032 2084 2083 4644 9175 9176
 2032 2033 2084 9177 9176 4594
 2033 2085 2084 4645 9177 9178
 2033 2034 2085 9179 9178 4595
 2034 2086 2085 4646 9179 9180
 2034 2035 2086 9181 9180 4596
 2035 2087 2086 4647 9181 9182
 2035 2036 2087 9183 9182 4597
 2036 2088 2087 4648 9183 9184
 2036 2037 2088 9185 9184 4598
 2037 2089 2088 4649 9185 9186
 2037 2038 2089 9187 9186 4599
 2038 2090 2089 4650 9187 9188
 2038 2039 2090 9189 9188 4600
 2039 2091 2090 4651 9189 9190
 2039 2040 2091 9191 9190 4601
 2041 2093 2092 4652 9192 9193
 2041 2042 2093 9194 9193 4602
 2042 2094 2093 4653 9194 9195
 2042 2043 2094 9196 9195 4603
 2043 2095 2094 4654 9196 9197
 2043 2044 2095 9198 9197 4604
 2044 2096 2095 4655 9198 9199
 2044 2045 2096 9200 9199 4605
 2045 2097 2096 4656 9200 9201
 2045 2046 2097 9202 9201 4606
 2046 2098 2097 4657 9202 9203
 2046 2047 2098 9204 9203 4607
 2047 2099 2098 4658 9204 9205
 2047 2048 2099 9206 9205 4608
 2048 2100 2099 4659 9206 9207
 2048 2049 2100 9208 9207 4609
 2049 2101 2100 4660 9208 9209
 2049 2050 2101 9210 9209 4610
 2050 2102 2101 4661 9210 9211
 2050 2051 2102 9212 9211 4611
 2051 2103 2102 4662 9212 9213
 2051 2052 2103 9214 9213 4612
 2052 2104 2103 4663 9214 9215
 2052 2053 2104 9216 9215 4613
 2053 2105 2104 4664 9216 9217
 2053 2054 2105 9218 9217 4614
 2054 2106 2105 4665 9218 9219
 2054 2055 2106 9220 9219 4615
 2055 2107 2106 4666 9220 9221
 2055 2056 2107 9222 9221 4616
 2056 2108 2107 4667 9222 9223
 2056 2057 2108 9224 9223 4617
 2057 2109 2108 4668 9224 9225
 2057 2058 2109 9226 9225 4618
 2058 2110 2109 4669 9226 9227
 2058 2059 2110 9228 9227 4619
 2059 2111 2110 4670 9228 9229
 2059 2060 2111 9230 9229 4620
 2060 2112 2111 4671 9230 9231
 2060 2061 2112 9232 9231 4621
 2061 2113 2112 4672 9232 9233
 2061 2062 2113 9234 9233 4622
 2062 2114 2113 4673 9234 9235
 2062 2063 2114 9236 9235 4623
 2063 2115 2114 4674 9236 9237
 2063 2064 2115 9238 9237 4624
 2064 2116 2115 4675 9238 9239
 2064 2065 2116 9240 9239 4625
 2065 2117 2116 4676 9240 9241
 2065 2066 2117 9242 9241 4626
 2066 2118 2117 4677 9242 9243
 2066 2067 2118 9244 9243 4627
 2067 2119 2118 4678 9244 9245
 2067 2068 2119 9246 9245 4628
 2068 2120 2119 4679 9246 9247
 2068 2069 2120 9248 9247 4629
 2069 2121 2120 4680 9248 9249
 2069 2070 2121 9250 9249 4630
 2070 2122 2121 4681 9250 9251
 2070 2071 2122 9252 9251 4631
 2071 2123 2122 4682 9252 9253
 2071 2072 2123 9254 9253 4632
 2072 2124 2123 4683 9254 9255
 2072 2073 2124 9256 9255 4633
 2073 2125 2124 4684 9256 9257
 2073 2074 2125 9258 9257 4634
 2074 2126 2125 4685 9258 9259
 2074 2075 2126 9260 9259 4635
 2075 2127 2126 4686 9260 9261
 2075 2076 2127 9262 9261 4636
 2076 2128 2127 4687 9262 9263
 2076 2077 2128 9264 9263 4637
 2077 2129 2128 4688 9264 9265
 2077 2078 2129 9266 9265 4638
 2078 2130 2129 4689 9266 9267
 2078 2079 2130 9268 9267 4639
 2079 2131 2130 4690 9268 9269
 2079 2080 2131 9270 9269 4640
 2080 2132 2131 4691 9270 9271
 2080 2081 2132 9272 9271 4641
 2081 2133 2132 4692 9272 9273
 2081 2082 2133 9274 9273 4642
 2082 2134 2133 4693 9274 9275
 2082 2083 2134 9276 9275 4643
 2083 2135 2134 4694 9276 9277
 2083 2084 2135 9278 9277 4644
 2084 2136 2135 4695 9278 9279
 2084 2085 2136 9280 9279 4645
 2085 2137 2136 4696 9280 9281
 2085 2086 2137 9282 9281 4646
 2086 2138 2137 4697 9282 9283
 2086 2087 2138 9284 9283 4647
 2087 2139 2138 4698 9284 9285
 2087 2088 2139 9286 9285 4648
 2088 2140 2139 4699 9286 9287
 2088 2089 2140 9288 9287 4649
 2089 2141 2140 4700 9288 9289
 2089 2090 2141 9290 9289 4650
 2090 2142 2141 4701 9290 9291
 2090 2091 2142 9292 9291 4651
 2092 2144 2143 4702 9293 9294
 2092 2093 2144 9295 9294 4652
 2093 2145 2144 4703 9295 9296
 2093 2094 2145 9297 9296 4653
 2094 2146 2145 4704 9297 9298
 2094 2095 2146 9299 9298 4654
 2095 2147 2146 4705 9299 9300
 2095 2096 2147 9301 9300 4655
 2096 2148 2147 4706 9301 9302
 2096 2097 2148 9303 9302 4656
 2097 2149 2148 4707 9303 9304
 2097 2098 2149 9305 9304 4657
 2098 2150 2149 4708 9305 9306
 2098 2099 2150 9307 9306 4658
 2099 2151 2150 4709 9307 9308
 2099 2100 2151 9309 9308 4659
 2100 2152 2151 4710 9309 9310
 2100 2101 2152 9311 9310 4660
 2101 2153 2152 4711 9311 9312
 2101 2102 2153 9313 9312 4661
 2102 2154 2153 4712 9313 9314
 2102 2103 2154 9315 9314 4662
 2103 2155 2154 4713 9315 9316
 2103 2104 2155 9317 9316 4663
 2104 2156 2155 4714 9317 9318
 2104 2105 2156 9319 9318 4664
 2105 2157 2156 4715 9319 9320
 2105 2106 2157 9321 9320 4665
 2106 2158 2157 4716 9321 9322
 2106 2107 2158 9323 9322 4666
 2107 2159 2158 4717 9323 9324
 2107 2108 2159 9325 9324 4667
 2108 2160 2159 4718 9325 9326
 2108 2109 2160 9327 9326 4668
 2109 2161 2160 4719 9327 9328
 2109 2110 2161 9329 9328 4669
 2110 2162 2161 4720 9329 9330
 2110 2111 2162 9331 9330 4670
 2111 2163 2162 4721 9331 9332
 2111 2112 2163 9333 9332 4671
 2112 2164 2163 4722 9333 9334
 2112 2113 2164 9335 9334 4672
 2113 2165 2164 4723 9335 9336
 2113 2114 2165 9337 9336 4673
 2114 2166 2165 4724 9337 9338
 2114 2115 2166 9339 9338 4674
 2115 2167 2166 4725 9339 9340
 2115 2116 2167 9341 9340 4675
 2116 2168 2167 4726 9341 9342
 2116 2117 2168 9343 9342 4676
 2117 2169 2168 4727 9343 9344
 2117 2118 2169 9345 9344 4677
 2118 2170 2169 4728 9345 9346
 2118 2119 2170 9347 9346 4678
 2119 2171 2170 4729 9347 9348
 2119 2120 2171 9349 9348 4679
 2120 2172 2171 4730 9349 9350
 2120 2121 2172 9351 9350 4680
 2121 2173 2172 4731 9351 9352
 2121 2122 2173 9353 9352 4681
 2122 2174 2173 4732 9353 9354
 2122 2123 2174 9355 9354 4682
 2123 2175 2174 4733 9355 9356
 2123 2124 2175 9357 9356 4683
 2124 2176 2175 4734 9357 9358
 2124 2125 2176 9359 9358 4684
 2125 2177 2176 4735 9359 9360
 2125 2126 2177 9361 9360 4685
 2126 2178 2177 4736 9361 9362
 2126 2127 2178 9363 9362 4686
 2127 2179 2178 4737 9363 9364
 2127 2128 2179 9365 9364 4687
 2128 2180 2179 4738 9365 9366
 2128 2129 2180 9367 9366 4688
 2129 2181 2180 4739 9367 9368
 2129 2130 2181 9369 9368 4689
 2130 2182 2181 4740 9369 9370
 2130 2131 2182 9371 9370 4690
 2131 2183 2182 4741 9371 9372
 2131 2132 2183 9373 9372 4691
 2132 2184 2183 4742 9373 9374
 2132 2133 2184 9375 9374 4692
 2133 2185 2184 4743 9375 9376
 2133 2134 2185 9377 9376 4693
 2134 2186 2185 4744 9377 9378
 2134 2135 2186 9379 9378 4694
 2135 2187 2186 4745 9379 9380
 2135 2136 2187 9381 9380 4695
 2136 2188 2187 4746 9381 9382
 2136 2137 2188 9383 9382 4696
 2137 2189 2188 4747 9383 9384
 2137 2138 2189 9385 9384 4697
 2138 2190 2189 4748 9385 9386
 2138 2139 2190 9387 9386 4698
 2139 2191 2190 4749 9387 9388
 2139 2140 2191 9389 9388 4699
 2140 2192 2191 4750 9389 9390
 2140 2141 2192 9391 9390 4700
 2141 2193 2192 4751 9391 9392
 2141 2142 2193 9393 9392 4701
 2143 2195 2194 4752 9394 9395
 2143 2144 2195 9396 9395 4702
 2144 2196 2195 4753 9396 9397
 2144 2145 2196 9398 9397 4703
 2145 2197 2196 4754 9398 9399
 2145 2146 2197 9400 9399 4704
 2146 2198 2197 4755 9400 9401
 2146 2147 2198 9402 9401 4705
 2147 2199 2198 4756 9402 9403
 2147 2148 2199 9404 9403 4706
 2148 2200 2199 4757 9404 9405
 2148 2149 2200 9406 9405 4707
 2149 2201 2200 4758 9406 9407
 2149 2150 2201 9408 9407 4708
 2150 2202 2201 4759 9408 9409
 2150 2151 2202 9410 9409 4709
 2151 2203 2202 4760 9410 9411
 2151 2152 2203 9412 9411 4710
 2152 2204 2203 4761 9412 9413
 2152 2153 2204 9414 9413 4711
 2153 2205 2204 4762 9414 9415
 2153 2154 2205 9416 9415 4712
 2154 2206 2205 4763 9416 9417
 2154 2155 2206 9418 9417 4713
 2155 2207 2206 4764 9418 9419
 2155 2156 2207 9420 9419 4714
 2156 2208 2207 4765 9420 9421
 2156 2157 2208 9422 9421 4715
 2157 2209 2208 4766 9422 9423
 2157 2158 2209 9424 9423 4716
 2158 2210 2209 4767 9424 9425
 2158 2159 2210 9426 9425 4717
 2159 2211 2210 4768 9426 9427
 2159 2160 2211 9428 9427 4718
 2160 2212 2211 4769 9428 9429
 2160 2161 2212 9430 9429 4719
 2161 2213 2212 4770 9430 9431
 2161 2162 2213 9432 9431 4720
 2162 2214 2213 4771 9432 9433
 2162 2163 2214 9434 9433 4721
 2163 2215 2214 4772 9434 9435
 2163 2164 2215 9436 9435 4722
 2164 2216 2215 4773 9436 9437
 2164 2165 2216 9438 9437 4723
 2165 2217 2216 4774 9438 9439
 2165 2166 2217 9440 9439 4724
 2166 2218 2217 4775 9440 9441
 2166 2167 2218 9442 9441 4725
 2167 2219 2218 4776 9442 9443
 2167 2168 2219 9444 9443 4726
 2168 2220 2219 4777 9444 9445
 2168 2169 2220 9446 9445 4727
 2169 2221 2220 4778 9446 9447
 2169 2170 2221 9448 9447 4728
 2170 2222 2221 4779 9448 9449
 2170 2171 2222 9450 9449 4729
 2171 2223 2222 4780 9450 9451
 2171 2172 2223 9452 9451 4730
 2172 2224 2223 4781 9452 9453
 2172 2173 2224 9454 9453 4731
 2173 2225 2224 4782 9454 9455
 2173 2174 2225 9456 9455 4732
 2174 2226 2225 4783 9456 9457
 2174 2175 2226 9458 9457 4733
 2175 2227 2226 4784 9458 9459
 2175 2176 2227 9460 9459 4734
 2176 2228 2227 4785 9460 9461
 2176 2177 2228 9462 9461 4735
 2177 2229 2228 4786 9462 9463
 2177 2178 2229 9464 9463 4736
 2178 2230 2229 4787 9464 9465
 2178 2179 2230 9466 9465 4737
 2179 2231 2230 4788 9466 9467
 2179 2180 2231 9468 9467 4738
 2180 2232 2231 4789 9468 9469
 2180 2181 2232 9470 9469 4739
 2181 2233 2232 4790 9470 9471
 2181 2182 2233 9472 9471 4740
 2182 2234 2233 4791 9472 9473
